global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
410656,1808,12.687816,52,0.42,-97.88668044,-0.002671645040391013,15.282515855133534,5.006475575268269,0.0003,1999.4294846887365,794.8987509541618,0.14650296262452614,-0.35024492707102967,0.8106249031206075,0.15769131672882328,-0.2952833004148796,0.8028851700054302,0.05662034211259536,0.03535875148549866,False,2026-08-07T16:42:20.898586+00:00
415664,1838,-2.592674,25,0.41,-79.22239112,-0.002671645040391013,15.282515855133534,5.006475575268269,0.0003,4243.073932447997,373.3934466435125,0.08274082453346068,-0.011552553347248404,0.7957898382550753,0.17610669373304355,-0.002828401312591304,0.8028812304247838,0.09404033285256932,0.2576754872983607,False,2026-08-07T16:42:22.078879+00:00
420672,1866,-317.453678,600,0.44,-71.44239985,-0.0005580221957643516,19.4370710760355,4.9952642425894735,0.0003,1905.8185492966054,828.6874952407691,0.08509197260110388,-0.03213973259668708,0.8073528131147234,0.17610669590130665,-0.0028284001051784003,0.8028812304247838,0.09572266775217464,0.2576754886389456,False,2026-08-07T16:42:24.706612+00:00
425680,1894,-12.069858,17,0.47,-65.89593208000001,-0.0005580221957643516,19.4370710760355,4.9952642425894735,0.0003,4227.00845217581,372.4430688539633,0.10590104734328643,-0.1387512202238961,0.8397724772010511,0.042077922406886896,-0.08981916370246698,0.792899872973773,0.09308479177132346,0.2070437959147869,False,2026-08-07T16:42:25.891384+00:00
430688,1916,10.173474,28,0.48,-69.99402998,-0.002134888823638903,14.421043831110001,4.971244186162949,0.0003,1882.4202140296582,833.6672058151172,0.030349286695987104,-0.10425744891024166,0.802958610011717,-0.00040267666963529213,-0.0931951593038832,0.8001618571445888,0.032800599518535006,0.23141493807107713,True,2026-08-07T16:42:28.551781+00:00
435696,1955,15.587132,48,0.5,-67.05449032,-0.002824114533723332,20.01797452121973,4.9487121000885965,0.0003,1883.9576290865166,830.3286527513314,0.08272358366431881,-0.0419970445303852,0.8363674739946846,0.15310872269071601,0.11843865633067739,0.8029078952215003,0.17836262309751041,0.3785013953849074,False,2026-08-07T16:42:31.210012+00:00
440704,1989,-257.541522,600,0.45,-59.47710482,-0.002824114533723332,20.01797452121973,4.9487121000885965,0.0003,5129.800072092912,303.96818162229494,0.15055582656495597,0.014389057196225845,0.8008509341959618,0.15310872404812478,0.11843865840536562,0.8029078952215003,0.10410123863816981,0.37850139743453776,False,2026-08-07T16:42:32.186287+00:00
445712,2028,-11.549885,16,0.41,-52.97056421,-0.0033388094831025227,21.890978786349297,4.941979353129864,0.0003,1956.7320549768494,794.3284805125703,0.08355839652262052,-0.03548840202955744,0.8096377270225595,0.17942438592912077,0.04761312709485259,0.8028835310463867,0.12705027048765752,0.3082257982872254,False,2026-08-07T16:42:34.745654+00:00
450720,2058,-1.693309,23,0.44,-49.186267580000006,-0.0018542990408604964,26.338993373513222,4.923848210275173,0.0003,1858.9045088429734,833.43710913064,0.14408065923837426,0.004217893300197553,0.7995710067429147,0.17417758267830022,0.06993797691838363,0.8028835310463863,0.07235970569724026,0.33024244497580246,False,2026-08-07T16:42:37.439699+00:00
455728,2085,27.556085,47,0.43,-66.39707589000001,-0.0018542990408604964,26.338993373513222,4.923848210275173,0.0003,4534.069495242536,340.5929268663303,0.14732143955136426,-0.31274891547198846,0.8072473586333262,0.13574018016809974,-0.3521963546423893,0.8024750322034556,0.04138841777065376,0.09533470861979637,False,2026-08-07T16:42:38.544229+00:00
460736,2115,19.900525,60,0.41,-72.15484936000001,-0.0018193657000665554,21.76138953566551,4.923925268650055,0.0003,1870.2266257892343,823.0360849185492,0.14623255086141318,-0.355061404991419,0.8114786542478372,0.13154548479280298,-0.37759409803365,0.8388980099732674,0.038409025421595994,0.12098773213852838,False,2026-08-07T16:42:41.221977+00:00
465744,2139,-343.50413,600,0.44,-78.72658691,-0.0018193657000665554,21.76138953566551,4.923925268650055,0.0003,4349.551189615118,352.7389225038096,0.14460555173797554,-0.23379367077909635,0.8003050378942518,0.2532326284938653,-0.3362524238080418,0.8180547225343668,0.15037516145161722,0.12044399176578434,False,2026-08-07T16:42:42.373370+00:00
470752,2162,20.498218,36,0.4,-84.52899632,-0.0009214758159941993,24.738056272268295,4.924901497364044,0.0003,1914.3106753450872,798.850479023906,0.07805439796873136,-0.037464336149744495,0.7996558484245175,0.17705861948793938,0.017169283685005955,0.8028912639528346,0.11312442799198291,0.2776937311451118,False,2026-08-07T16:42:44.989450+00:00
475760,2207,-0.40292,16,0.36,-75.92237409,-0.0035601033931015992,28.41704181432724,4.880110935866833,0.0003,1868.075344223123,815.9413937524486,0.14326339176327926,-0.00352013482567895,0.7998587361404608,0.17705862195428254,0.017169283791210042,0.8028912639528346,0.03974123615717801,0.27769373140262177,False,2026-08-07T16:42:47.670284+00:00
480768,2234,-278.999622,600,0.39,-64.65856747999999,-0.0035601033931015992,28.41704181432724,4.880110935866833,0.0003,5190.375127009919,292.7017725740378,0.1284237397806787,-0.06600051820361733,0.8356228975516481,0.28171875873115626,-0.07957028188193999,0.7928957794255169,0.1597157097616799,0.21764728210390322,False,2026-08-07T16:42:48.635150+00:00
485776,2260,12.707837,56,0.46,-54.22502379,-0.002337909570633201,24.23702939748764,4.852201196551323,0.0003,2034.0048413113877,744.4544719095809,0.1489484175882743,0.012889867952132122,0.8011124528818324,0.28171875708939104,-0.07957028372449895,0.7928957794255169,0.16200110006415125,0.21764727965826725,False,2026-08-07T16:42:51.097288+00:00
490784,2295,26.904503,45,0.48,-60.61680680000001,-0.002337909570633201,24.23702939748764,4.852201196551323,0.0003,5084.141439563315,296.8477604213995,0.03507197362885929,-0.06855227871796918,0.8568177077049026,0.14885622492027686,-0.00919597868872651,0.8028987322141011,0.1392023064215805,0.2510514704775361,False,2026-08-07T16:42:52.082313+00:00
495792,2319,-279.948968,600,0.49,-69.65419367,-0.0016107676972751505,21.094043439626695,4.846328411996365,0.0003,2063.633206879552,728.9124806605208,0.1440152682371378,-0.008850344879581562,0.799865161513958,0.14860440437262148,0.05149844420152685,0.8028987322137692,0.06059900218004307,0.3117068179229875,False,2026-08-07T16:42:54.509104+00:00
500800,2356,-224.489174,600,0.46,-66.93734896,-0.001122380128072109,21.78269718885422,4.832632945477963,0.0003,1948.4053726264533,769.4497362112465,0.18719511574116499,-0.20444713341442816,0.8318436684288757,0.18601403900200775,-0.20434834463707316,0.8369344613515097,0.00522693735063377,0.06143156330284917,True,2026-08-07T16:42:57.079404+00:00
505808,2382,-255.773608,600,0.5,-58.07271595000001,-0.001122380128072109,21.78269718885422,4.832632945477963,0.0003,4486.490261755503,333.0425149335648,0.15375398857050002,-0.058671769957737256,0.8005541407655825,0.12884211392613523,-0.12001679031400474,0.833265185896934,0.07385002027347543,0.14340890090432062,False,2026-08-07T16:42:58.195647+00:00
510816,2396,-5.353003,38,0.47,-71.35086718,-0.0008733559778193011,22.495928353071214,4.822832283377648,0.0003,1956.0882723960372,761.3071562337418,0.14474399160432122,-0.07680795949089109,0.801923449685279,0.12890065632159037,-0.12000027855648517,0.833263945458496,0.05566699537837608,0.1434123118197653,False,2026-08-07T16:43:00.755861+00:00
515824,2429,-21.884691,16,0.43,-85.33880522999998,-0.0008733559778193011,22.495928353071214,4.822832283377648,0.0003,4437.2374332938025,334.48198846963265,0.12684897851752167,-0.018402380974865434,0.838194642401344,0.13560508932964557,0.016431954374101866,0.8028997499412958,0.05035702363647872,0.277506282930135,False,2026-08-07T16:43:01.884493+00:00
520832,2451,-247.897835,600,0.45,-79.98899553999999,-0.0020438676961930468,27.06719117760658,4.8041572093963625,0.0003,1921.6511111824695,769.7380608750608,0.14381759888395834,-0.009830852122853298,0.8029711655301731,0.1360127172920044,0.028116020212357352,0.8028548169960046,0.03874138399270991,0.2891128340885628,False,2026-08-07T16:43:04.490586+00:00
525840,2490,-21.132765,16,0.43,-79.48910746,-0.0008962028805399314,23.062808826565742,4.7622889339923855,0.0003,2149.267223929113,685.8895830110239,0.08967277966194546,-0.02793031129845129,0.8222572725237014,0.1607578789059406,0.08987071415756989,0.8028889845730413,0.13894352633771204,0.3498715350032981,False,2026-08-07T16:43:06.820680+00:00
530848,2508,23.060455,55,0.48,-71.48327453,-0.0008962028805399314,23.062808826565742,4.7622889339923855,0.0003,5296.325775453224,277.390791708669,0.12367250114985626,-0.02138694516966306,0.8395253239033764,0.1607578813135531,0.08987071472675176,0.8028889845730413,0.12286502214641762,0.34987153557769396,False,2026-08-07T16:43:07.766248+00:00
535856,2537,1.330246,16,0.47,-77.9635527,-0.0022951803577598183,18.647642838954926,4.730072259902954,0.0003,2027.8916838392424,722.0030594671878,0.16052563795082136,-0.10300841473554286,0.88001664079633,0.16004699267244105,-0.0464952811689187,0.8028836774586546,0.09562142751534718,0.21350472400265608,False,2026-08-07T16:43:10.235810+00:00
540864,2559,-15.58588,29,0.46,-70.01499617,-0.002360587652947288,20.36676116883755,4.707654771208763,0.0003,2083.741657821171,700.2480343584054,0.1685755065597609,-0.07794750266702391,0.8004469376614034,0.17658107848944876,-0.03669008045939316,0.8028832856214146,0.04209750420775987,0.2239246577067956,False,2026-08-07T16:43:12.639173+00:00
545872,2584,-10.54433,13,0.44,-83.05168634,-0.002360587652947288,20.36676116883755,4.707654771208763,0.0003,4500.488170432165,323.1045044298751,0.14689302979177324,-0.3247479473144357,0.8080944304932703,0.13709735837995976,-0.3004573581139877,0.8107350030728955,0.026324143398435727,0.04649009376995756,True,2026-08-07T16:43:13.751946+00:00
550880,2614,-248.455518,600,0.43,-76.67133365,-0.0012665064219618215,25.9896291911602,4.680627717077732,0.0003,1874.2109075386911,773.1893962259871,0.14403392275848662,0.01855398835158431,0.8008806462663953,0.16471854116854207,0.06669936709065086,0.8028919911773154,0.05243926430689556,0.32673344041923696,False,2026-08-07T16:43:16.424008+00:00
555888,2640,-226.459728,600,0.44,-73.77080252,-0.0012665064219618215,25.9896291911602,4.680627717077732,0.0003,4400.061341309067,328.2026971856626,0.18888065547883867,-0.19208390326057564,0.832284813388089,0.1853936304014097,-0.19101538548404087,0.8425017974444174,0.01084840252464199,0.07350995514131999,True,2026-08-07T16:43:17.562173+00:00
560896,2667,-291.667108,600,0.4,-80.35654387000001,-0.0020066249213414266,21.245049124956132,4.6691604688763615,0.0003,1900.4717669882393,757.2351376103898,0.17708592250224164,-0.008482459405917634,0.801016882840526,0.043540822891513876,-0.1269447540924946,0.7928797399374861,0.17870036929752856,0.17682318398980512,False,2026-08-07T16:43:20.197307+00:00
565904,2699,18.820941,33,0.4,-71.96407115,-0.0016358696171664632,18.152679127454757,4.651250691711903,0.0003,1924.6692734442763,745.1129499426283,0.14700363589643808,-0.2603145980530247,0.8023000272615962,0.14610104699925866,-0.25935897899879146,0.8093735556218172,0.007194628409930301,0.013913727122550852,True,2026-08-07T16:43:22.799309+00:00
570912,2716,-230.733481,600,0.4,-80.65893541,-0.0016358696171664632,18.152679127454757,4.651250691711903,0.0003,5226.309062494791,273.44115759541813,0.15941245824810982,-0.09785748939615374,0.8653009012078516,0.25521528469736626,-0.206337810458563,0.7928983396741772,0.16182797202618357,0.10929584176162248,False,2026-08-07T16:43:23.757550+00:00
575920,2742,-22.327787,44,0.38,-81.13967546000002,-0.0021873197889362927,20.143036076426505,4.632982544600964,0.0003,2020.6987342707366,704.7463215806614,0.08486423715902272,-0.2149901985091881,0.8015673174025082,0.16340931069493073,0.04697648794230698,0.8028868083803665,0.2734915253597043,0.3069954194264271,False,2026-08-07T16:43:26.235888+00:00
580928,2771,32.200553,36,0.43,-68.14137431,-0.0021873197889362927,20.143036076426505,4.632982544600964,0.0003,4806.483806291494,295.2411902735409,0.04734085597924309,-0.058424013623136165,0.8312100091512051,0.1634093092564141,0.046976485932170325,0.8028868083803665,0.15932154548135735,0.3069954174004391,False,2026-08-07T16:43:27.277829+00:00
585936,2789,-20.066713,12,0.39,-87.39506342,-0.0026224929861200508,19.661184322834014,4.6212620988488196,0.0003,2078.8407257360163,680.2175763125617,0.14604736459340703,-0.27113323775727466,0.8024582105629957,0.05329455258544929,-0.44432719517748726,0.6764414235821926,0.23340835808347368,0.2129848994411081,False,2026-08-07T16:43:29.686872+00:00
590944,2817,-18.515379,36,0.39,-80.79711527,-0.0038547744959942067,13.754743021726608,4.601682002842426,0.0003,1884.0279245943032,747.8954964552444,0.11995761714850178,-0.02403623801083226,0.8396934096384466,0.15798380860230912,0.0735746826217188,0.8028798790243813,0.11103656649720631,0.3335807756959812,False,2026-08-07T16:43:32.344989+00:00
595952,2847,21.038267,66,0.42,-77.22035958000001,-0.0038547744959942067,13.754743021726608,4.601682002842426,0.0003,4307.86457458937,325.92668030513363,0.08661115970711344,-0.039704422854037046,0.8269626600639125,0.1579838075185731,0.07357468484569024,0.8028798790243813,0.13603746336749695,0.33358077792646224,False,2026-08-07T16:43:33.507517+00:00
600960,2868,-226.660315,600,0.39,-82.83432270999998,-0.0024067151971394196,12.39925425797701,4.5574375376105305,0.0003,356.94534296565183,3919.4796278225344,0.14628849446143968,-0.3075495215915162,0.8065708921649215,0.14356769152485818,-0.3030255935612837,0.8136245118971664,0.008810348731437876,0.04605673092093051,True,2026-08-07T16:43:47.537683+00:00
605968,2902,28.283336,48,0.46,-68.43897604,-0.0024067151971394196,12.39925425797701,4.5574375376105305,0.0003,4348.710128494044,320.5621802349822,0.14909579140246204,-0.027000307393739535,0.80075756946846,0.04192923931030409,-0.09866392536591857,0.7929041601228767,0.12915889464737967,0.19992506973408147,False,2026-08-07T16:43:48.689284+00:00
610976,2925,-253.775617,600,0.45,-70.60059777000001,-0.0037989885575370865,19.45757526308298,4.529830905795097,0.0003,1930.4404643885314,719.5373416708682,0.14788620775517813,-0.009325078856153468,0.7992293197032306,0.041929237504344165,-0.09866392518804898,0.7929041601245251,0.1387383027586335,0.19992507094417405,False,2026-08-07T16:43:51.283526+00:00
615984,2953,20.143939,68,0.47,-74.59802007,-0.0029259846683999057,15.780417436361313,4.51733980923891,0.0003,2038.0984237467655,679.0722096019659,0.16013312328259838,-0.3479694286426923,0.8108155884917286,0.203759537266734,-0.33009497452168635,0.8379190916307507,0.0543816144450136,0.08263293868061657,False,2026-08-07T16:43:53.740703+00:00
620992,2985,-27.545572,22,0.52,-57.261579409999996,-0.0029259846683999057,15.780417436361313,4.51733980923891,0.0003,4862.594162685318,283.59512512523906,0.1707044337163565,-0.35748086692341396,0.8139386066862189,0.20353750098954224,-0.3300942108530352,0.8379179076935347,0.04902087426884809,0.08251492221122278,False,2026-08-07T16:43:54.770627+00:00
626000,3011,31.809418,35,0.54,-60.06651062000001,-0.003323610515508335,18.560897013545038,4.502913765609264,0.0003,2028.851257187884,677.2305239884618,0.14604812730659053,-0.27008606143059893,0.8028028539415244,0.14343671969056754,-0.2668277560145071,0.8175959405583632,0.015371122781854625,0.01791537068560042,True,2026-08-07T16:43:57.239001+00:00
631008,3035,-290.818445,600,0.49,-72.1627541,-0.0028030279660015366,13.236952157318592,4.499184927344322,0.0003,1958.0636028634144,699.156042734274,0.1437526298182768,0.010594003546868869,0.8002443666268805,0.16508306933207917,0.0808043218529015,0.8028804594611105,0.07342632655878327,0.3408422265322341,False,2026-08-07T16:43:59.796626+00:00
636016,3063,-15.761864,68,0.49,-64.09505875999999,-0.0028030279660015366,13.236952157318592,4.499184927344322,0.0003,4384.090105098821,311.12134269632094,0.15060429689360394,0.04910742308634149,0.803152414204838,0.1690570742054267,0.08397718945552944,0.8028824098113239,0.03945223060276807,0.3440964072158961,False,2026-08-07T16:44:00.938951+00:00
641024,3098,24.317064,55,0.51,-66.3583498,-0.0025248519734304862,14.86395817399025,4.50778595507145,0.0003,1858.9263888113294,731.0542301080478,0.1433372046354703,-0.039903387043501076,0.8016983058839662,0.17945243650749537,-0.06914103050301353,0.8028812480637981,0.046481707374369664,0.19184770919541821,False,2026-08-07T16:44:03.632975+00:00
646032,3114,-293.765259,600,0.47,-68.60528006999999,-0.0025248519734304862,14.86395817399025,4.50778595507145,0.0003,4619.303944944162,293.11082711539706,0.14248870896013818,-0.03359033895842335,0.8016513774511626,0.18001597872472028,-0.06959769997542155,0.8028812480637996,0.0520224817277683,0.1914514958389149,False,2026-08-07T16:44:04.717123+00:00
651040,3136,-10.162649,50,0.47,-70.3985311,-0.0015670420252718031,9.852759259939194,4.498731011152268,0.0003,1931.2734289162418,698.4821412662347,0.1443344028218098,0.015223757249767097,0.8003822968060192,0.13830215664493525,-0.04807376353386115,0.8029039279563949,0.06363428914469628,0.2130340961183508,False,2026-08-07T16:44:07.310252+00:00
656048,3160,23.1704,57,0.46,-72.54181563,-0.0038226573771680704,11.92990310192108,4.493547682464123,0.0003,2061.695610984102,651.867323595114,0.14396489964908088,0.019667107201788422,0.8009653361236057,0.13712057070934616,-0.057845399288273355,0.8029039279563942,0.07783824021200193,0.20344520361410257,False,2026-08-07T16:44:09.739295+00:00
661056,3180,-244.007544,600,0.41,-90.61885334,-0.0038226573771680704,11.92990310192108,4.493547682464123,0.0003,5408.358435013803,247.5693902481859,0.14568430300899032,0.0286591534931091,0.8014909829437744,0.13622796693628575,0.06913143715644568,0.8029059507485337,0.04158641810416016,0.3299888065990264,False,2026-08-07T16:44:10.665276+00:00
666064,3195,-11.546722,17,0.38,-97.80682494999999,-0.0019614779113908297,8.092546131461859,4.487251545488834,0.0003,2091.8378213494175,637.6861467871803,0.14339305642704817,-0.0033886201359897483,0.7997488555347005,0.13829428360840587,0.0856428082217743,0.8029059507485342,0.0892331775174963,0.3463236766371981,False,2026-08-07T16:44:13.059339+00:00
671072,3220,27.68643,44,0.35,-102.37697505,-0.0019614779113908297,8.092546131461859,4.487251545488834,0.0003,5372.075849708239,247.37699860886644,0.14346194262800527,0.003988726873366483,0.7999976239158849,0.1815467092125922,0.03127440530881778,0.8029002616307932,0.04694020663769312,0.292070265288847,False,2026-08-07T16:44:13.991571+00:00
676080,3240,-232.635017,600,0.38,-93.33898342999998,-0.00366703619947657,17.358912870287895,4.476222911477089,0.0003,1967.2052852217469,672.9953451964041,0.14538343965902295,0.036925030942739266,0.8017174677467147,0.1869766554584653,0.07915000689733823,0.8029002616307938,0.05928189602465205,0.3402212032166562,False,2026-08-07T16:44:16.537316+00:00
681088,3263,-12.098912,19,0.39,-102.29849922,-0.00266600437607849,14.636530530452728,4.484027934074402,0.0003,1912.2462283455154,689.7187090498952,0.14355598844122305,0.007443118288474701,0.8002045947752771,0.03469036738016844,-0.09518965902533716,0.7928922017224193,0.1497954656200084,0.2070385290700786,False,2026-08-07T16:44:19.156221+00:00
686096,3286,-351.555567,600,0.4,-93.84644116,-0.00266600437607849,14.636530530452728,4.484027934074402,0.0003,4583.048656291115,286.687770202137,0.14446641402588675,-0.0026183551081904637,0.7996738119839145,0.034584191117703646,-0.09518962173564774,0.7928920445385557,0.14383857162089156,0.2071028389502171,False,2026-08-07T16:44:20.248950+00:00
691104,3312,19.711878,30,0.49,-77.30748926999999,-0.002892484431504272,14.007243126630783,4.467978002130986,0.0003,1939.0152045762259,675.0313235867899,0.0843614712911336,-0.013450152683557683,0.800410972846203,0.13572725961436588,0.06582645067072407,0.8028816931493363,0.09449512425662784,0.32672930980019255,False,2026-08-07T16:44:22.831705+00:00
696112,3342,20.199543,31,0.56,-70.30287660000002,-0.002892484431504272,14.007243126630783,4.467978002130986,0.0003,4659.422888432671,279.8389481317502,0.14354437872911163,-0.007929977723236205,0.7996627920319003,0.13335699361737186,0.07285305957905946,0.8028816931493363,0.08148646056617517,0.33391766808637974,False,2026-08-07T16:44:23.906518+00:00
701120,3367,-232.966842,600,0.57,-67.02140558,-0.0036578923631168437,15.059994761645793,4.441796641051769,0.0003,1987.3378908066481,653.5778369690282,0.08457616771276985,-0.24627150622281246,0.7968632218374518,0.18022770169068061,0.08339461214572591,0.8028793618334648,0.343314956698595,0.34398985387130343,False,2026-08-07T16:44:26.426474+00:00
706128,3381,25.210361,52,0.55,-71.82868868999999,-0.0018064399067952764,7.334873803704977,4.424657206237316,0.0003,2017.7577840458316,641.2424772836911,0.1401012451710689,-0.014251380600096425,0.8013230726821584,0.18022770405284155,0.08339461139053041,0.8028793618334648,0.10558074867203124,0.34398985325631737,False,2026-08-07T16:44:28.908432+00:00
711136,3399,20.321499,28,0.5,-79.14746576000002,-0.0018064399067952764,7.334873803704977,4.424657206237316,0.0003,5330.5485235536835,241.78825017819386,0.14608849789341563,-0.3426354272728615,0.8098715863928604,0.13511224851551704,-0.29013444794800375,0.8028956632508758,0.054087839522001954,0.03908305421898768,False,2026-08-07T16:44:29.847927+00:00
716144,3422,-0.410046,55,0.5,-77.29885280999999,-0.0017215587999089622,14.299172568321229,4.393261902034283,0.0003,1980.4156333201558,648.2760378171841,0.14530033445484952,0.023404561068419396,0.8008346305417193,0.16330520633828463,0.12043227686779402,0.8028850122074292,0.09870540567647855,0.38044663445975246,False,2026-08-07T16:44:32.376694+00:00
721152,3453,32.165493,32,0.41,-84.28526260999999,-0.0031264291537809186,14.963050465285779,4.39309132695198,0.0003,1849.8954473270007,691.3082584466416,0.1491972033654177,0.046965858883406264,0.8022434560665086,0.16330520616619276,0.12043227439026231,0.8028850122074292,0.07481150676690485,0.3804466319808192,False,2026-08-07T16:44:35.083867+00:00
726160,3475,26.320958,51,0.42,-76.63259416000001,-0.0031264291537809186,14.963050465285779,4.39309132695198,0.0003,4268.0557996790385,298.45907827535757,0.08357356925270731,-0.04582230958371411,0.8427851862741391,0.1479066061059404,-0.033070100487294356,0.8028813575779005,0.07677026776179054,0.22725190751393828,False,2026-08-07T16:44:36.257240+00:00
731168,3495,-228.620336,600,0.42,-85.7879458,-0.0013137942150933668,13.836916077136994,4.385735145211219,0.0003,1959.479217140219,647.5353190281902,0.15289190897029187,-0.08253476409977108,0.8361630588459672,0.14790660437166805,-0.03307010225634548,0.8028813575779005,0.05982706471591548,0.22725190583968455,False,2026-08-07T16:44:38.813026+00:00
736176,3519,29.923198,27,0.41,-90.31275689,-0.0013137942150933668,13.836916077136994,4.385735145211219,0.0003,4293.218625533124,294.3768091575026,0.18056749107761652,-0.06170834852901644,0.8107871174681572,0.17749361566274646,-0.06742979284583006,0.796674126373156,0.015535770105924085,0.19336315903593376,True,2026-08-07T16:44:39.979514+00:00
741184,3542,-13.013968,23,0.38,-93.00825014,-0.0025810657927650025,15.174671283364296,4.354587998986244,0.0003,2004.1510665614328,628.1043485208822,0.18209139676371922,-0.0782530286514176,0.8129730416639124,0.18229081931356364,-0.07858114535787629,0.7969759563744957,0.01600169265057029,0.18278315416178254,True,2026-08-07T16:44:42.478328+00:00
746192,3600,23.213592,60,0.48,-62.54275748,-0.003916240943362936,31.14967525601387,4.326997852325439,0.0003,1933.8095768208082,648.3616665407491,0.14308580934655007,-0.009678296708106054,0.800265129708255,0.13948458446386164,0.10663473032855371,0.8028824031090229,0.11639819242213688,0.36720826210437,False,2026-08-07T16:44:45.068029+00:00
751200,3621,-369.379351,600,0.52,-53.35707377,-0.003916240943362936,31.14967525601387,4.326997852325439,0.0003,5153.035013283033,242.34261882190884,0.14305141872945357,-0.01104881523080411,0.8003401556010807,0.13948458606391834,0.10663472843343362,0.8028824031090229,0.11776502777577101,0.36720826012281693,False,2026-08-07T16:44:46.039892+00:00
756208,3655,-357.789706,600,0.57,-47.20768105000001,-0.0025922541550244204,13.773605610430241,4.312409619987011,0.0003,1956.386513545309,635.7598518434044,0.14339894521482596,-0.0023632917832768353,0.8057006464673775,0.16550564315984925,-0.08204766001383496,0.8029014841717189,0.08274140404835487,0.17803748878580394,False,2026-08-07T16:44:48.599713+00:00
761216,3677,-15.778305,25,0.51,-52.13127790000001,-0.0025922541550244204,13.773605610430241,4.312409619987011,0.0003,4973.7778134540395,249.06299526470536,0.1433731588487788,-0.039443571657786974,0.8016537336044648,0.17661342220649948,-0.08269939292359878,0.8029014841717189,0.054566821997882264,0.17807726151047984,False,2026-08-07T16:44:49.606599+00:00
766224,3689,10.983942,41,0.46,-73.03874268999999,-0.0036339451544336043,17.265478745102882,4.303239122033119,0.0003,1905.2278734258343,647.5739816789048,0.14409925375234456,0.017011989245190352,0.8005447616988082,0.1499255078178189,0.1200113176493974,0.8028944106530223,0.10319073475056369,0.38014483678508654,False,2026-08-07T16:44:52.235185+00:00
771232,3726,27.502437,49,0.46,-74.5806361,-0.002574018627637997,18.822084607183932,4.297849813103676,0.0003,1854.8069203612044,662.4775800171751,0.14601339537725339,0.042371493431713245,0.8020059955033031,0.14992550602545004,0.12001131935787045,0.8028944106530223,0.07774340139874236,0.38014483854046033,False,2026-08-07T16:44:54.935160+00:00
776240,3736,-253.52285,600,0.43,-82.21929057999999,-0.002574018627637997,18.822084607183932,4.297849813103676,0.0003,4543.093469518232,269.3671191690829,0.08408083352946022,-0.023585847398834597,0.8102570473218476,0.14469602372130522,0.05946211869076142,0.8028884506026693,0.10307988247578728,0.31982848054594665,False,2026-08-07T16:44:56.037502+00:00
781248,3766,-7.145845,42,0.39,-95.83033856999998,-0.0034589653456350788,17.391527247428893,4.276285538077355,0.0003,1857.8321993860375,656.0075772197102,0.14680079819259254,0.003527260110365468,0.79984010285525,0.14464166290107464,0.05964251592820011,0.8028884506026699,0.056239454342101355,0.32001127559408576,False,2026-08-07T16:44:58.733116+00:00
786256,3780,-251.855617,600,0.38,-100.10785991,-0.0034589653456350788,17.391527247428893,4.276285538077355,0.0003,5026.384400149032,241.4745676761237,0.08368615408424687,-0.2697065299651685,0.7587401474236066,0.151715640494562,0.00017249847518233227,0.8002112722112564,0.2813939501913852,0.2603043595010159,False,2026-08-07T16:44:59.729457+00:00
791264,3804,17.331702,40,0.39,-95.81803155000001,-0.000356937205651775,12.90736862719059,4.25623481720686,0.0003,2024.5671443555113,597.0342862522259,0.1399672376274935,-0.050829166034733184,0.802962995985814,0.16638708655689174,-0.017526928856224196,0.8026909703409123,0.04251025072258897,0.24255717904151958,False,2026-08-07T16:45:02.203071+00:00
796272,3825,-255.276913,600,0.38,-106.92533866,-0.0031265058772987687,13.671501609683038,4.2445407316088675,0.0003,1945.3410134130347,618.7748017958559,0.08373940035353189,-0.20004901766534394,0.820979620338857,0.147615017719752,0.08795885350476883,0.8028946157627201,0.2955599697868014,0.3481791945513621,False,2026-08-07T16:45:04.777427+00:00
801280,3846,21.635001,59,0.42,-99.50913584,-0.0031265058772987687,13.671501609683038,4.2445407316088675,0.0003,256.86384326305756,4666.752567321729,0.14416268233238574,0.00929008995239251,0.7999721105666,0.14761502000419646,0.0879588544590851,0.8028946157627201,0.07879869403125288,0.34817919542381515,False,2026-08-07T16:45:24.274140+00:00
806288,3880,10.419571,50,0.49,-84.75818565,-0.0019272518205980305,9.51529465764761,4.214593356847763,0.0003,2000.3977384205189,596.7373273189837,0.1944305531789597,-0.17558624088185298,0.8645806496486884,0.19028898676382922,-0.17530987052740762,0.8733941450325514,0.009742004610198423,0.08994354200977346,True,2026-08-07T16:45:26.777651+00:00
811296,3888,-317.403216,600,0.5,-82.50060076,-0.0033980160485953094,8.241520009934902,4.185044707357884,0.0003,2118.827888538246,561.019612036574,0.09820889862341427,-0.04995396469729005,0.8580369648388487,0.059863893663386826,-0.11337621763549605,0.7929023291414454,0.09866733167860452,0.1775549868269853,False,2026-08-07T16:45:29.141212+00:00
816304,3911,-215.867252,600,0.44,-91.16049030999999,-0.0033980160485953094,8.241520009934902,4.185044707357884,0.0003,4970.051889476659,238.16572267712115,0.08036001414576219,-0.2667927066753765,0.7891201904236863,0.1445634271148351,0.07599866060428656,0.8028851252229378,0.3490235997011747,0.3363530700176729,False,2026-08-07T16:45:30.148858+00:00
