global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
410656,3874,35.798104,24,0.7,-31.417978460000004,-0.0005447913375974167,1.377094222814776,2.3114980131387712,0.0003,647.045304716443,2456.310228070512,0.17828481203895333,0.10360677775613962,0.8069140063106416,0.18766023306901222,0.1262661540824867,0.8302454415993145,0.03384821601826925,0.3872552521052587,False,2026-08-07T16:29:41.158490+00:00
415664,3922,35.775103,22,0.76,-17.513528140000002,-0.0005447913375974167,1.377094222814776,2.3114980131387712,0.0003,4624.936572649008,342.56383306302206,0.1784334668600287,0.10341050750823286,0.8068581853756894,0.18787087444751777,0.1263118300280253,0.830135113305108,0.033990448790201286,0.38731591196602183,False,2026-08-07T16:29:42.241317+00:00
420672,3951,-199.088092,600,0.77,-10.71955934,-0.0015612488954502624,2.3935004907194526,2.312773465178907,0.0003,643.1000426517255,2455.804533129683,0.17767940220183476,0.10155423630343813,0.8068614776246035,0.17628804864560252,0.03457660070508684,0.8028794572045126,0.06711032723575407,0.2950265652642922,False,2026-08-07T16:29:50.028595+00:00
425680,4002,24.102508,21,0.8,-7.955976300000002,-0.0015612488954502624,2.3935004907194526,2.312773465178907,0.0003,4019.0838228096404,391.7111633913205,0.1768901163381507,0.09924210654109764,0.806996141696601,0.17628805112207432,0.034576600510270165,0.8028794572045126,0.0647992071244301,0.2950265652064956,False,2026-08-07T16:29:51.274676+00:00
430688,4030,35.58464,23,0.78,-10.246349459999998,-0.0016458717407658696,2.5104468246689065,2.3526988344267012,0.0003,665.8962026678424,2356.69161907324,0.17746201171293605,0.10108052422620402,0.8068694792678127,0.18565660685986407,0.05108104755815141,0.8028857841563367,0.05082291691198363,0.3121372768918164,False,2026-08-07T16:29:58.795350+00:00
435696,4057,35.134739,24,0.73,-22.64493619,-0.00043908026382268874,2.1123482809809504,2.3589537357911468,0.0003,767.2029702136739,2038.9702083196123,0.17744480822595074,0.10114523079590051,0.8069310077552265,0.18565660440964016,0.051081047962800254,0.8028857841563367,0.05089420235423247,0.3121372770936961,False,2026-08-07T16:30:05.322978+00:00
440704,4083,24.58018,20,0.7,-37.397158739999995,-0.00043908026382268874,2.1123482809809504,2.3589537357911468,0.0003,4444.289987148526,350.85379318383553,0.09216694048538066,-0.27109891676205267,0.7517792678927642,0.16285687729126416,0.07707217816157838,0.8335552629307807,0.3645647979034696,0.33708428476932617,False,2026-08-07T16:30:06.449807+00:00
445712,4139,35.521519,24,0.76,-27.44973222,-0.0005416755338956136,1.2874397446459624,2.3425705818459392,0.0003,782.3783043633387,1986.6195053361096,0.17782607461880726,0.1021505587628464,0.8068400155171749,0.18488313599972686,0.12767247261388504,0.8293633763919113,0.03476308368150775,0.3884702259887421,False,2026-08-07T16:30:12.850791+00:00
450720,4155,35.654843,23,0.78,-23.76642464,-0.0034783139228238722,1.0822886335197837,2.344376051984727,0.0003,657.9732569667311,2354.6245741691832,0.16815444088782755,-0.14355241254639484,0.834388911676432,0.17044769607473464,-0.14361657457553637,0.8456771791831987,0.01151903292045755,0.11685142732034434,True,2026-08-07T16:30:20.462047+00:00
455728,4187,23.703069,23,0.74,-26.750299399999996,-0.0034783139228238722,1.0822886335197837,2.344376051984727,0.0003,4230.958223942485,364.99344079106004,0.14443683496049659,0.022731198717125575,0.8009011537875992,0.17450625524003438,-0.027290417584179792,0.8028988347828713,0.05839796967961616,0.23316127720793273,False,2026-08-07T16:30:21.645704+00:00
460736,4233,10.61892,20,0.76,-18.526301510000003,-0.0016054835068644024,1.4023589811462442,2.3384059846401213,0.0003,661.385606026853,2327.332173505911,0.08265181951902337,-0.2673309156190959,0.7899169780934296,0.1629887720947379,-0.08048093487536129,0.8028969309244447,0.20380240535524102,0.17954394309432598,False,2026-08-07T16:30:29.217682+00:00
465744,4246,24.287254,20,0.75,-26.200122139999998,-0.0016054835068644024,1.4023589811462442,2.3384059846401213,0.0003,5289.052275190895,290.08145886488234,0.14472578050219184,-0.02758558433711735,0.8000865048103449,0.16298877052817082,-0.08048093308150076,0.8028971298241536,0.056029941428197096,0.17954394486186015,False,2026-08-07T16:30:30.164542+00:00
470752,4275,35.701605,23,0.73,-25.999654489999994,-0.0035423014815023635,0.4577813209267333,2.3352485671639442,0.0003,660.7624221951465,2314.3688996714145,0.16688648088951402,-0.21907374091752035,0.8012770865332854,0.14487300471896586,-0.1636554243747286,0.7994323450543386,0.05965891394144302,0.09752488522754625,False,2026-08-07T16:30:37.743672+00:00
475760,4302,19.11352,24,0.72,-32.01506335,-0.004502271445380757,3.40126809743233,2.332671430706978,0.0003,650.1687641460729,2344.3759283052086,0.14451590991285318,0.03302464667474948,0.8018311145065269,0.1374745646810932,-0.029056096215693137,0.8028995712848025,0.06248792507668272,0.2320398283300551,False,2026-08-07T16:30:45.446284+00:00
480768,4337,35.537297,23,0.7,-42.564037770000006,-0.004502271445380757,3.40126809743233,2.332671430706978,0.0003,4951.665604751696,306.81231756484544,0.14473049507933605,0.03246965609619369,0.8017507149183224,0.13747456677036882,-0.029056097559774365,0.8028995712848025,0.061962785036750415,0.23203982678950402,False,2026-08-07T16:30:46.457662+00:00
485776,4369,-243.806626,600,0.73,-38.26810766,-0.005951148574968102,3.695234607020393,2.3591927180066703,0.0003,653.4468485790296,2317.2871723121725,0.17704714677182767,0.10035759253535766,0.8066684815148192,0.18841828894740406,0.12845674436326,0.803592530090445,0.030468453931727302,0.3894948541226203,False,2026-08-07T16:30:54.121642+00:00
490784,4405,35.76484,22,0.75,-44.28232032000001,-0.005951148574968102,3.695234607020393,2.3591927180066703,0.0003,4230.515114395704,356.74520931609527,0.17661692592145972,0.09873876325275134,0.8067471199615202,0.18819624988127862,0.12822699700343265,0.8034046672826787,0.031856061636862,0.38924957252342723,False,2026-08-07T16:30:55.305418+00:00
495792,4433,12.544063,25,0.74,-41.14545990999999,-0.0010377992428402649,2.9422923436039126,2.3771171920001506,0.0003,655.7076040803754,2294.022504298451,0.15316645455147632,0.05271390607906595,0.8028756148849266,0.14404231338748885,0.09024748385854182,0.8029862354676562,0.038626825520894914,0.3506108208701817,False,2026-08-07T16:31:02.942996+00:00
500800,4485,35.539819,23,0.79,-22.103749389999997,0.005388796561601339,4.142271524656098,2.3989900244399904,0.0003,682.8317314178267,2195.562875918306,0.17699307335153214,0.10027862819206285,0.8067160152471688,0.14022476400572242,0.11215279561310633,0.8028784346561373,0.0388282300508894,0.3726778276759698,False,2026-08-07T16:31:10.277137+00:00
505808,4498,-142.256813,600,0.75,-40.63742616,0.005388796561601339,4.142271524656098,2.3989900244399904,0.0003,4214.431951962267,354.541731135152,0.1766748364050053,0.09861086778916563,0.8070026691856274,0.18926512291343445,0.1129940818009083,0.8322581533424723,0.03167383209636262,0.37414039140093003,False,2026-08-07T16:31:11.465436+00:00
510816,4519,-249.698875,600,0.7,-57.27447708,0.0006469847132393625,6.173340338026174,2.420162117853761,0.0003,650.4536323425519,2289.454506752209,0.1773890873778899,0.10176651526050765,0.8067212369287574,0.18762847135000046,0.12585627729779772,0.8293279912937421,0.03458651416463261,0.3868441535802922,False,2026-08-07T16:31:19.164678+00:00
515824,4541,13.835685,20,0.68,-61.46131967000001,0.0006469847132393625,6.173340338026174,2.420162117853761,0.0003,5021.715929433725,295.5515646157554,0.17558204926795068,0.09546724488895303,0.806379720624398,0.18277067169282865,0.12817581131631817,0.8202290254699753,0.0362398931401094,0.3888431097247635,True,2026-08-07T16:31:20.161960+00:00
520832,4575,35.976151,23,0.65,-76.2526594,0.00033380886816303246,4.184127538546454,2.4274521553888917,0.0003,651.9121949853931,2268.9681392340617,0.1777230232522139,0.10261164089364348,0.8067592198365457,0.1846707057586692,0.12761194468812853,0.82964634991274,0.03459922260906571,0.38839627107831975,False,2026-08-07T16:31:27.843964+00:00
525840,4599,35.628742,24,0.67,-59.539407350000005,-0.0009601678539183922,9.192586736031808,2.4345433393493296,0.0003,655.1203636948395,2250.212452084112,0.178350488427163,0.1035498576779372,0.8068102938693384,0.14679376985253348,0.12183378852525527,0.8029069028321192,0.03667921858515146,0.38206209779858724,False,2026-08-07T16:31:35.488368+00:00
530848,4633,-151.843366,600,0.7,-49.24341346000001,-0.0009601678539183922,9.192586736031808,2.4345433393493296,0.0003,4530.44921967845,324.2839570121643,0.17624693438536526,0.09875094026837263,0.8067380332855925,0.1456664533217096,0.12167371891235881,0.8029033627768438,0.03840995054353048,0.38194276831584206,False,2026-08-07T16:31:36.593774+00:00
535856,4653,-9.795225,13,0.67,-50.79211043,0.002443343694176292,6.378311537497211,2.480593591928482,0.0003,648.8618463574112,2256.480340490707,0.17824939765892983,0.10345240742745157,0.8068517386147478,0.18370067242119503,0.12659239870898126,0.8299362957234416,0.033137175044766966,0.38731822137975996,False,2026-08-07T16:31:44.311919+00:00
540864,4675,35.155247,24,0.66,-61.11852706,0.001063524426353979,1.8901151198893786,2.5105349335819485,0.0003,637.6769355817127,2288.205701949878,0.17791769043231298,0.10292759305238719,0.8069029591066561,0.18468183826388063,0.12776170684295654,0.8298164229250993,0.034460321063642926,0.38854643793740706,False,2026-08-07T16:31:52.165410+00:00
545872,4730,35.461625,24,0.73,-36.97475970000001,0.001063524426353979,1.8901151198893786,2.5105349335819485,0.0003,4481.139904084105,324.4995762517277,0.14550496883880717,-0.2969060899382807,0.8051416105718656,0.15886387712219296,-0.34784860847483723,0.8029026132268886,0.05271255765452983,0.08785595475640065,False,2026-08-07T16:31:53.282995+00:00
550880,4755,35.787744,22,0.76,-29.157147679999998,-0.001415073376483633,1.7936135314346757,2.4904833137989044,0.0003,663.3021718308739,2184.7056462970404,0.17705274335227394,0.10037680788122309,0.8066669292048031,0.18842261815684785,0.128460443391302,0.803566384815309,0.03045616541926894,0.38949885918017396,False,2026-08-07T16:32:00.833085+00:00
555888,4782,34.685654,25,0.78,-14.77355787,-0.001415073376483633,1.7936135314346757,2.4904833137989044,0.0003,4483.411528335252,322.10114794798176,0.17796328682912013,0.10265603952058706,0.8068250403283672,0.18743363123481555,0.12626640795359248,0.82974071167561,0.03423835442890897,0.3872393859566702,False,2026-08-07T16:32:01.950095+00:00
560896,4800,35.948219,23,0.75,-30.157114970000002,-0.002080252925588866,2.56184079052764,2.5167079623788595,0.0003,683.6923000408099,2104.900113565853,0.17743980082136565,0.10206220126896096,0.8066973025848916,0.1878096442310068,0.1258188532032821,0.8296051686464646,0.03459309889217691,0.38681980792011017,False,2026-08-07T16:32:09.275032+00:00
565904,4822,35.485542,23,0.69,-47.67234292,-0.0012182677281089127,4.420041490916629,2.5028327463194726,0.0003,657.7964030736598,2180.1517814614904,0.1779452977080297,0.10249246278809762,0.8068538457049008,0.18792457397085,0.12604324565198857,0.829701652515079,0.03429646635248379,0.3870518948990885,False,2026-08-07T16:32:16.888326+00:00
570912,4874,23.946766,20,0.73,-38.74038657999999,-0.0012182677281089127,4.420041490916629,2.5028327463194726,0.0003,4018.793928342317,355.60121406610017,0.1503762709907577,0.048253450855821084,0.8027023980330199,0.1630566242223954,-0.0073919020788326,0.8029046642560496,0.057072213667653145,0.25262659022158973,False,2026-08-07T16:32:18.134485+00:00
575920,4911,23.869586,21,0.78,-23.875263960000005,-0.0036976468367356575,3.325874464365188,2.4788944449275734,0.0003,635.2274141466958,2241.84279249499,0.15622803698447446,0.056609617974336286,0.803599363539734,0.16305662608607624,-0.007391903721124593,0.8029046642560496,0.06436852503784606,0.2526265886019674,False,2026-08-07T16:32:26.018261+00:00
580928,4943,-254.210974,600,0.79,-15.02171255,-0.0036976468367356575,3.325874464365188,2.4788944449275734,0.0003,4941.419376694085,287.1790252600234,0.14471349131016736,0.0386816960879242,0.8021966054952598,0.1752301901238352,-0.017175683016115193,0.8028796535575553,0.06365361153549653,0.24330147473843708,False,2026-08-07T16:32:27.031738+00:00
585936,4992,-142.211395,600,0.77,-19.686971709999998,0.005836017367255408,2.222548394324258,2.4694490207359197,0.0003,663.7477174806482,2130.42389865729,0.14496231340439336,0.03604244661222838,0.8018942093194108,0.1752301889703384,-0.017175685216214563,0.8028796535575553,0.061231404907380306,0.24330147247044587,False,2026-08-07T16:32:34.576775+00:00
590944,5003,-247.773768,600,0.74,-25.49866643,-0.0021146598854102196,4.14599276445806,2.462593413889408,0.0003,650.7034723031318,2165.434886973506,0.17683765254143774,0.0996611339905119,0.8067017231064236,0.18831643843372398,0.1283652893601578,0.8034807670552891,0.03108159614513164,0.38939622322946327,False,2026-08-07T16:32:42.273060+00:00
595952,5030,35.764433,22,0.69,-38.69290675,-0.0021146598854102196,4.14599276445806,2.462593413889408,0.0003,4480.521464725377,313.3670960074416,0.17821533054864055,0.10333208449970571,0.8068080715561048,0.1874884196213136,0.12656318272274192,0.8300772824970772,0.03416328853335926,0.38753929794281944,False,2026-08-07T16:32:43.390791+00:00
600960,5051,23.817756,20,0.69,-42.242470499999996,0.0027941712036408718,1.0013726627104915,2.4679401464760304,0.0003,267.7862258341795,5224.465879982653,0.17750962335214257,0.10134046785179854,0.8068148788581021,0.14400235042386897,0.03672386741307019,0.8028809862346609,0.07289388110480093,0.297154805252296,False,2026-08-07T16:33:02.092291+00:00
605968,5071,24.539389,21,0.65,-49.44191023000001,0.0027941712036408718,1.0013726627104915,2.4679401464760304,0.0003,4620.634073255434,301.69712162855717,0.17647295641074623,0.09928831444471248,0.8067436302800275,0.1440023522318545,0.03672386911720775,0.8028809862346609,0.0705944046925944,0.2971548068566273,False,2026-08-07T16:33:03.176112+00:00
610976,5103,14.219417,20,0.66,-48.15383203,-0.0052850442534690956,4.079532086930703,2.467690671607852,0.0003,657.0593316687055,2114.0008718426616,0.170596875047866,-0.14394668180303125,0.8341723594182943,0.17050317955190944,-0.1434498845115823,0.8458231765886635,0.011661780615846077,0.11702241751503492,True,2026-08-07T16:33:10.797962+00:00
615984,5125,-247.728999,600,0.67,-56.09758667,0.003846678177797003,2.714779814402573,2.5278218844905496,0.0003,674.3352085489414,2052.415449251382,0.14455274156475817,0.03210146193780528,0.8016987614308538,0.14436821011024706,-0.028713335461488233,0.8028928447436153,0.060826798942017625,0.2318143094127441,False,2026-08-07T16:33:18.224536+00:00
620992,5153,35.302779,24,0.67,-52.483494269999994,0.003846678177797003,2.714779814402573,2.5278218844905496,0.0003,4858.969951061174,283.8066532390948,0.14481173335397504,0.03412399656724084,0.8017835935191365,0.14436820850562304,-0.028713333569002523,0.8028928447436153,0.06284868503971544,0.23181431140912587,False,2026-08-07T16:33:19.255210+00:00
626000,5185,24.021864,22,0.7,-47.70386537,0.006966879737592535,6.171664477162994,2.5459638558328153,0.0003,648.5870819634855,2118.4510734325017,0.14342650249308023,0.0027607227771515343,0.7999238733408386,0.14576518683063422,-0.05640071160282964,0.8029072415970406,0.05928275675506034,0.20409630114678928,False,2026-08-07T16:33:26.976615+00:00
631008,5213,-299.222628,600,0.7,-50.64822178,-0.0037110149212821854,3.858283514273353,2.5409077098593116,0.0003,672.1461427731906,2036.7475358137308,0.14362076106238636,0.007545838045576298,0.8001048183687883,0.14576518630251745,-0.05640071402649758,0.8029072415970406,0.06404384168261001,0.20409629876585725,False,2026-08-07T16:33:34.427358+00:00
636016,5239,-149.181455,600,0.69,-34.12452951999999,-0.0037110149212821854,3.858283514273353,2.5409077098593116,0.0003,4979.502310405025,273.9197443788425,0.1783806609456649,0.10377144314107908,0.8069458268210314,0.18403249649577236,0.12755461236694182,0.8298837381617131,0.03352208466346412,0.38829903226084644,False,2026-08-07T16:33:35.433080+00:00
641024,5266,35.684217,23,0.69,-45.03930696,0.0016759323727455922,4.401253233570605,2.5656617134809494,0.0003,661.055340568651,2055.767371656034,0.17807493212867237,0.10291253005678191,0.8068212423976067,0.18475921202654091,0.1278163731956632,0.8296114447209251,0.03441328700918936,0.38860591593388427,False,2026-08-07T16:33:43.008859+00:00
646032,5317,-10.476547,15,0.69,-34.558913970000006,0.0016759323727455922,4.401253233570605,2.5656617134809494,0.0003,4170.824788252711,324.62835739672,0.08487248468149325,-0.2679009150223266,0.7899328126116614,0.17301096090773635,-0.011991913801367967,0.8028809394781515,0.2709713303778526,0.2483491411775985,False,2026-08-07T16:33:44.209571+00:00
651040,5339,23.713795,23,0.75,-30.125846109999998,0.001182382741535548,4.6008262453484345,2.5620782010257246,0.0003,666.8458175073757,2022.896394615356,0.14591522562654047,0.042461937384790774,0.8021950102082976,0.17400943699095126,-0.012994435847521947,0.8028809447109614,0.062170447564833434,0.2474025324185009,False,2026-08-07T16:33:51.719559+00:00
656048,5389,36.002853,23,0.75,-20.87141464,-0.0017441493735532276,1.4123314596014098,2.5651399951428173,0.0003,651.0478278403182,2064.290736455125,0.141274196479311,-0.23134471648737567,0.8004448069577144,0.14363229449272302,-0.16385075585374445,0.8028685973275668,0.06757862167884165,0.09753245066883741,False,2026-08-07T16:33:59.411772+00:00
661056,5407,35.67559,23,0.79,-18.29926394,-0.0017441493735532276,1.4123314596014098,2.5651399951428173,0.0003,4291.172418921542,312.0228854231179,0.14538016079173516,-0.2877603215229903,0.8043356890981314,0.12733516852224627,-0.3763194610634324,0.837908605265884,0.09641308854173458,0.12081890678845515,False,2026-08-07T16:34:00.578827+00:00
666064,5444,-151.37154,600,0.72,-33.927533180000005,-0.0003884914127411321,2.0524856627482224,2.578689329698682,0.0003,654.9974454098749,2036.551454281274,0.14490158387541782,-0.264969757934531,0.8026106920110694,0.12757685654748938,-0.3762226937754648,0.8379048721845984,0.11799593664332486,0.12066057674222987,False,2026-08-07T16:34:08.224666+00:00
671072,5454,14.427019,20,0.73,-30.515994880000004,-0.0003884914127411321,2.0524856627482224,2.578689329698682,0.0003,4896.182746663708,271.4212415591596,0.17809125968294676,0.10294351989248424,0.806859078868568,0.13804955318732923,0.07904411228344826,0.8028903868964745,0.046800325416746676,0.3397539288799283,False,2026-08-07T16:34:09.247498+00:00
676080,5489,36.008071,23,0.66,-54.54090036999999,6.739304953953251e-05,2.916263532382436,2.5937750212848187,0.0003,636.2536124265085,2080.8054746454136,0.1777086813968952,0.10212600272472669,0.8067846262938734,0.1380495530743524,0.07904410980033583,0.8028903868964745,0.04605198519891639,0.3397539264093027,False,2026-08-07T16:34:17.118563+00:00
681088,5508,35.623382,23,0.63,-57.75578167,0.0006320849683106644,1.9211298751761205,2.573967825062573,0.0003,645.2524237275478,2044.0248676336612,0.1263493497329304,-0.10393479238949312,0.881005810732398,0.13676767692869748,0.0710224626013273,0.8028929621732066,0.19188590288375068,0.3318367242815908,False,2026-08-07T16:34:24.879868+00:00
686096,5555,35.527893,24,0.66,-52.21005741999999,0.0006320849683106644,1.9211298751761205,2.573967825062573,0.0003,4696.562328002011,279.7586635156942,0.17839370889359976,0.10376131168848163,0.8067889445900452,0.1369607705416061,0.10440568124312455,0.8028929631545684,0.04162069514014198,0.3651332724037926,False,2026-08-07T16:34:25.946187+00:00
691104,5597,35.983732,23,0.75,-17.178970210000003,-4.2049510011565874e-05,3.639251503441483,2.5693653408437966,0.0003,638.9474986259863,2048.5188576756195,0.08144122019255315,-0.2670418120058298,0.7898209766492037,0.15903393760488826,0.06597951956915733,0.8029021129912444,0.3421913985000311,0.3259809510616991,False,2026-08-07T16:34:33.784067+00:00
696112,5624,35.720969,22,0.75,-18.88442632,-4.2049510011565874e-05,3.639251503441483,2.5693653408437966,0.0003,4289.088750436973,304.0011703808087,0.1773160522578746,0.10079976380373944,0.806721025982653,0.18766730280213748,0.12561423836055152,0.8289151933701231,0.034863843755154354,0.3866055101401601,False,2026-08-07T16:34:34.951697+00:00
701120,5648,35.675331,23,0.73,-17.352863290000002,-0.0020776386962097606,1.5607739356928505,2.5745185336098073,0.0003,658.161651260788,1973.4969327244132,0.11623764769391977,-0.02669284385938732,0.839998438001696,0.16447243966065547,0.06030917387582924,0.8028951921273827,0.10617248749314938,0.3203403964309441,False,2026-08-07T16:34:42.560778+00:00
706128,5675,35.401919,23,0.68,-31.63971837,-0.00227570542920148,3.119928282336332,2.5741512881591917,0.0003,638.5672271800731,2026.211094035889,0.17817752595508948,0.10349612783657178,0.8068671010231311,0.18776107649317028,0.1263476402042168,0.8303663316218368,0.03415040112701064,0.38734374457247484,False,2026-08-07T16:34:50.403323+00:00
711136,5699,-305.727341,600,0.61,-51.61498547,-0.00227570542920148,3.119928282336332,2.5741512881591917,0.0003,4277.644611978992,301.30226255605777,0.18034441057356818,-0.05715940780771398,0.7996878203542368,0.18422870178414114,-0.08965443321652913,0.8016932341631247,0.03278774281759808,0.17205999567862013,False,2026-08-07T16:34:51.574077+00:00
716144,5714,-238.929405,600,0.58,-52.88694982,-8.005775380297564e-05,2.3029228788975162,2.5913257878273726,0.0003,650.896782049604,1972.4417686584277,0.1435899206908451,-0.032284448780687744,0.8011027863345717,0.1869370688604627,-0.08678360800182443,0.8028837460463476,0.06965849142598883,0.17529838600414702,False,2026-08-07T16:34:59.268064+00:00
721152,5738,35.873409,23,0.54,-60.32079722,-0.0040212678301031705,2.661072513065301,2.598752161860466,0.0003,656.8640907199115,1946.898937036435,0.17641884939815605,0.09832025219145943,0.8067988742828305,0.18811408675028932,0.1281392415145578,0.8082647782784464,0.03206399188339079,0.38915610322504135,False,2026-08-07T16:35:06.892160+00:00
726160,5754,-264.030154,600,0.53,-66.29202022,-0.0040212678301031705,2.661072513065301,2.598752161860466,0.0003,4444.96900954464,286.58017575931245,0.17785680084027308,0.1020061668005002,0.806837402463269,0.1850478131706221,0.1272553465613237,0.829283589911979,0.03454074503991251,0.3880645518273491,False,2026-08-07T16:35:08.018835+00:00
731168,5778,35.660558,23,0.52,-68.94107445,-0.003328579443405033,3.510383807460312,2.6007952336221933,0.0003,657.731809075145,1929.1023826020214,0.1580558833557202,0.05997610870141295,0.80375487702649,0.17948465970985603,0.11396226796788866,0.8028779887695079,0.05809016079678283,0.37446953124078847,False,2026-08-07T16:35:15.632881+00:00
736176,5803,35.264874,24,0.56,-59.728160859999996,-0.003328579443405033,3.510383807460312,2.6007952336221933,0.0003,4869.100234263045,259.5600704842101,0.17765857964391768,0.10152866133849507,0.8068346817094343,0.18759256652508377,0.12572173804469056,0.8290020396518366,0.034283827295295166,0.3867073944569176,False,2026-08-07T16:35:16.661414+00:00
741184,5827,35.598447,23,0.6,-65.92839090000001,-0.0010131264196388656,4.427268402534537,2.609823886677623,0.0003,654.530604969853,1923.234743252349,0.17703559552609754,0.0994749275557125,0.8072395693386452,0.18803634807542108,0.1284267470393601,0.8009606327811397,0.031601415353720214,0.389437253776504,False,2026-08-07T16:35:24.312713+00:00
746192,5856,24.290379,20,0.67,-62.74707063000001,-0.0002963021048344672,3.3892513126134873,2.6151495084166525,0.0003,635.4514276323978,1973.0980929124848,0.17805245760884128,0.10307774422030411,0.806818152378622,0.18763541198016248,0.12620929751565926,0.8300484009482071,0.03415473936283794,0.38719676843028056,False,2026-08-07T16:35:32.193701+00:00
751200,5895,35.607216,23,0.73,-58.93574905,-0.0002963021048344672,3.3892513126134873,2.6151495084166525,0.0003,4969.628574990968,251.28638512029434,0.12306259691287949,-0.07710895206512369,0.8816930353005904,0.14562675656268922,-0.028994318830078164,0.8028809445625806,0.09505527275507306,0.2314524030112623,False,2026-08-07T16:35:33.201429+00:00
756208,5918,13.373831,22,0.71,-49.97022902999999,6.626659123867284e-05,1.6442639438901097,2.6084967834874986,0.0003,655.9983310437235,1896.0292140089286,0.14432514982379646,0.026203297354113923,0.8013434395099641,0.14556528069286429,-0.02901007859225305,0.8028809445625811,0.05524869889648165,0.2314404997260266,False,2026-08-07T16:35:40.835601+00:00
761216,5940,35.811737,22,0.73,-37.0156552,6.626659123867284e-05,1.6442639438901097,2.6084967834874986,0.0003,4392.984808127318,281.99141451802114,0.14616922818314892,-0.2869645748112334,0.8122350405127532,0.08583783582551834,-0.39184697160237486,0.8751474686010255,0.13637509915093315,0.15127342964235396,False,2026-08-07T16:35:41.975589+00:00
766224,5984,-140.483518,600,0.69,-36.53040922,-0.004235453702131053,1.4920108527468983,2.5927099538967013,0.0003,644.4132067762025,1914.5728036397563,0.14430222214719107,0.002248134411240532,0.7996046361937786,0.14926312140553918,-0.05513408242677582,0.8028866480216462,0.057689695200571725,0.20514708076175805,False,2026-08-07T16:35:49.747002+00:00
771232,6015,-9.82211,13,0.71,-25.36060445,-0.002300332724735199,4.289441305113724,2.5610192202031614,0.0003,670.7474160030346,1831.938477411057,0.16780584527906992,-0.2501721907407802,0.8030193659058924,0.13626463014950246,-0.20298717307032207,0.8028298747557003,0.05675658597296969,0.06175621601469213,False,2026-08-07T16:35:57.213308+00:00
776240,6043,-138.476964,600,0.69,-24.171391980000003,-0.002300332724735199,4.289441305113724,2.5610192202031614,0.0003,4422.092073083312,276.73779283087856,0.17559849493856713,0.09619451810959967,0.806778106143855,0.18598150180636158,0.1279748199989665,0.8036649181717823,0.03357806365985714,0.38884379818809567,False,2026-08-07T16:35:58.345801+00:00
781248,6054,-140.834524,600,0.68,-25.859823919999993,-0.006513494331375114,4.519842741894536,2.5608140297234057,0.0003,649.9331096350193,1875.1960500741536,0.17676006513843068,0.09891198192658794,0.8067949998107226,0.1856540385332047,0.12877031519408977,0.8037882073342288,0.03129957873928743,0.38961582060944994,False,2026-08-07T16:36:06.051213+00:00
786256,6105,35.880367,22,0.69,-36.687682269999996,-0.006513494331375114,4.519842741894536,2.5608140297234057,0.0003,4812.051054065682,252.23007535934445,0.1500602709808312,0.047442471435766395,0.8023969025876962,0.1744266525439444,-0.003692440797516241,0.8028790145621223,0.05664567266385515,0.2567132509395618,False,2026-08-07T16:36:07.091925+00:00
791264,6120,-257.498375,600,0.68,-43.410058310000004,0.0027083390748884996,1.9468971997441258,2.6026234785094857,0.0003,674.3286707707953,1792.5027548040443,0.14803375893242274,0.04533949840566108,0.8024511208779685,0.1744266514567757,-0.0036924385662240166,0.8028790145621223,0.05568571371565509,0.2567132531062316,False,2026-08-07T16:36:14.518580+00:00
796272,6150,35.551474,24,0.7,-43.42130926,0.0016978808693238535,1.9583849269896745,2.6423399813473223,0.0003,627.1253497469115,1919.4376379232438,0.14540048709285977,-0.3264854845906911,0.8082188226026827,0.13067909054447754,-0.35153603837492714,0.8408531758239491,0.04369497421216773,0.09611743885827939,False,2026-08-07T16:36:22.504220+00:00
801280,6178,-146.013806,600,0.75,-24.80427312999999,0.0016978808693238535,1.9583849269896745,2.6423399813473223,0.0003,243.57501914124114,4921.358537613012,0.17721282609810135,0.10065880218945081,0.8067622211869474,0.14183209726553253,0.11607626307687918,0.8028792825594304,0.03878880360779659,0.3765148447799092,False,2026-08-07T16:36:43.064628+00:00
806288,6200,24.256348,20,0.69,-39.96498594,-0.005366709108056966,1.1392064063926228,2.6546320846304297,0.0003,661.9543259121284,1803.314750387265,0.17835523843180567,0.10378781591614265,0.8068390800398115,0.1418320947955619,0.11607626335207442,0.8028792825594304,0.03873791369633868,0.37651484517396694,False,2026-08-07T16:36:50.630097+00:00
811296,6232,35.289438,23,0.73,-33.41643655,0.00032746330834925174,1.5300773562281393,2.6668855480849745,0.0003,663.3578925524453,1791.9497353474553,0.17823285951243867,0.10339967298401471,0.8068486433313908,0.1439851327058912,0.12699501280697428,0.8028816589387973,0.041777790965391325,0.3873262396377479,False,2026-08-07T16:36:58.179567+00:00
816304,6251,-135.073461,600,0.7,-42.50774321000001,0.00032746330834925174,1.5300773562281393,2.6668855480849745,0.0003,4191.655757424822,282.3934188544179,0.17767619892479514,0.10164521717619547,0.8068861204168419,0.1439153687394112,0.1269756951460217,0.8028816589387973,0.042396491372698845,0.3873098294602602,False,2026-08-07T16:36:59.374327+00:00
